artist,song,duration,ts,sessionid,auth,level,itemInSession,city,zip,state,country,userAgent,lon,lat,userId,lastName,firstName,gender,registration
The Beatles,Help!,250,1704852632,4482,Logged In,paid,63,Lake Michelle,30150,MS,US,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/11.5h3351.0 Mobile/01G402 Safari/536.1",17.441556,17.966337,12368.0,Lewis,Andrew,M,1708509319.0
Whitney Houston,Saving All My Love for You,249,1707767757,291,Logged Out,free,70,Jonesland,,TX,US,Opera/9.49.(X11; Linux x86_64; ht-HT) Presto/2.9.173 Version/10.00,-175.584577,-22.427429,,,,,
Frank Sinatra,I’ve Got You Under My Skin,282,1707872001,5956,Logged Out,free,91,Schalkhoven,,,BE,"Mozilla/5.0 (iPad; CPU iPad OS 17_2_1 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/40.0.849.0 Mobile/14Y054 Safari/536.0",-160.295422,-84.896764,,,,,
Bruce Springsteen,Born to Run,282,1706923725,3130,Logged In,paid,39,Didier,20915,,FR,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/8453-07-01 04:52:40 Firefox/3.6.14,-167.182706,-52.4363985,58429.0,Taylor,Daniel,F,1705862344.0
The Rolling Stones,Sympathy for the Devil,203,1707038572,6938,Logged In,paid,6,Gilles-sur-Lecomte,06655,,FR,Opera/8.54.(Windows 95; tl-PH) Presto/2.9.180 Version/10.00,-146.120508,42.9605155,30693.0,Brown,Shane,F,1706416507.0
Bruce Springsteen,Born in the U.S.A.,293,1704978453,42,Logged Out,free,42,Michaelton,,OH,US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5 rv:3.0; bho-IN) AppleWebKit/535.34.1 (KHTML, like Gecko) Version/4.0.5 Safari/535.34.1",8.248747,-51.874721,,,,,
Frank Sinatra,Strangers in the Night,259,1706090330,7536,Logged Out,free,87,Macedo dos Dourados,,MS,BR,Opera/8.26.(X11; Linux i686; am-ET) Presto/2.9.189 Version/11.00,88.115648,-30.198845,,,,,
Led Zeppelin,Stairway to Heaven,183,1705448317,9092,Logged In,free,62,Macedo do Sul,55577-830-812,CE,BR,Opera/9.34.(Windows NT 10.0; byn-ER) Presto/2.9.180 Version/12.00,-13.639700,-72.6278515,3319.0,Tran,Cindy,M,1705293789.0
Frank Sinatra,Fly Me to the Moon,254,1706773173,5063,Logged In,free,25,Ericastad,18378,MS,US,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/4.0),-154.309603,-60.8707715,81542.0,Peterson,Christopher,F,1707642092.0
Bob Dylan,The Times They Are A-Changin’,266,1708912428,8563,Logged In,paid,3,Harveng,2097,,BE,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/532.49.5 (KHTML, like Gecko) Version/4.1 Safari/532.49.5",135.118741,51.121800,29338.0,Ho,Cheryl,M,1704611795.0
David Bowie,Life on Mars?,297,1706172860,5600,Logged Out,free,36,Vallée,,,FR,"Mozilla/5.0 (Windows 95) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/40.0.818.0 Safari/534.2",-8.078141,35.6939305,,,,,
Elton John,Candle in the Wind,250,1704470176,6398,Logged In,free,18,Landelies,7202,,BE,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_1; rv:1.9.5.20) Gecko/5290-05-09 04:43:44 Firefox/13.0,34.405639,35.4862445,76072.0,Mann,Nancy,M,1707692379.0
Elvis Presley,Heartbreak Hotel,196,1707827298,5546,Logged Out,free,20,Lelièvre,,,FR,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_6) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/14.0.871.0 Safari/536.0",47.032761,-44.2200025,,,,,
Elton John,Saturday Night’s Alright for Fighting,188,1706722088,216,Logged In,free,72,Port Juanfort,05653,UT,US,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/13.0.888.0 Mobile/31M544 Safari/535.2",-137.294790,7.0481165,54329.0,Lopez,Ricky,F,1707829936.0
Madonna,Material Girl,291,1704848528,712,Logged In,paid,47,Lambertchester,51890,MD,US,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/26.0.847.0 Safari/533.0",-115.940171,-25.5587045,44421.0,Flowers,Lori,M,1707841108.0
Rihanna,Stay,260,1706514493,9253,Logged Out,free,96,Langlois,,,FR,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/38.0.887.0 Mobile/41O920 Safari/531.1",-154.353661,-3.285606,,,,,
Michael Jackson,Thriller,271,1707755311,975,Logged In,paid,3,Louischester,C5A6V3,MB,CA,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/46.0.896.0 Safari/534.0",-73.835426,-53.5973025,44499.0,Smith,Mary,F,1704157586.0
Adele,Rolling in the Deep,194,1707391361,2060,Logged In,paid,92,Linsmeau,3666,,BE,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_8; rv:1.9.3.20) Gecko/4068-10-01 15:08:16 Firefox/14.0,48.557256,17.728976,54043.0,Vaughn,Andres,F,1705074665.0
Taylor Swift,Blank Space,206,1707466404,285,Logged Out,free,6,Blot,,,FR,Mozilla/5.0 (Windows NT 4.0; ko-KR; rv:1.9.0.20) Gecko/5376-05-19 19:45:20 Firefox/3.6.10,-158.142730,44.8814705,,,,,
Madonna,Frozen,192,1705976272,571,Logged In,free,27,Teuven,3504,,BE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/33.0.867.0 Safari/536.1",-111.662726,59.701485,348.0,Alexander,Carl,F,1708312269.0
David Bowie,Let’s Dance,219,1708028053,8430,Logged In,paid,82,Costa,41365349-246,AP,BR,Mozilla/5.0 (Windows NT 6.0; lg-UG; rv:1.9.1.20) Gecko/2650-02-16 03:50:16 Firefox/6.0,-24.515845,-65.217003,60287.0,Harris,Ryan,F,1705887876.0
Bob Dylan,The Times They Are A-Changin’,266,1708287418,9294,Logged In,paid,75,Dakotaburgh,T1L 7V4,SK,CA,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/10.1q2712.0 Mobile/65J106 Safari/532.1",-99.557035,85.723954,30073.0,Vasquez,Carlos,F,1704398487.0
Frank Sinatra,The Way You Look Tonight,211,1709002753,6349,Logged Out,free,42,North Melissa,,MH,US,Opera/8.62.(Windows NT 6.1; nds-DE) Presto/2.9.182 Version/10.00,-63.732636,-31.154000,,,,,
Pink Floyd,Wish You Were Here,273,1704108214,7473,Logged Out,free,82,Lake Tyler,,NJ,US,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/5.1),39.522498,-31.204295,,,,,
Whitney Houston,I Will Always Love You,243,1704967282,3404,Logged Out,free,96,New Brandy,,NL,CA,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_2; rv:1.9.3.20) Gecko/6777-09-13 14:17:39 Firefox/3.8,134.335900,16.552286,,,,,
Pink Floyd,Money,221,1708989982,3095,Logged Out,free,29,Viana de Mendonça,,PR,BR,Opera/8.50.(Windows CE; zu-ZA) Presto/2.9.179 Version/12.00,89.873259,-18.3774185,,,,,
Michael Jackson,Man in the Mirror,190,1706024884,2040,Logged Out,free,45,West Lisaville,,CT,US,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/3.1),-53.692931,53.9193795,,,,,
Frank Sinatra,I’ve Got You Under My Skin,282,1706601871,234,Logged Out,free,8,Hauset,,,BE,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/5.1),-14.603311,-74.802257,,,,,
Led Zeppelin,Kashmir,253,1706934340,2850,Logged Out,free,17,Brownton,,NY,US,Opera/9.99.(Windows NT 4.0; tk-TM) Presto/2.9.168 Version/12.00,-46.189287,-73.950268,,,,,
The Beatles,Yesterday,233,1704587295,9310,Logged Out,free,81,Attenhoven,,,BE,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/3.0),9.143154,40.944932,,,,,
Prince,Kiss,212,1705818709,5974,Logged Out,free,87,New Robert,,NB,CA,Opera/8.35.(Windows 98; br-FR) Presto/2.9.176 Version/11.00,0.647607,88.833391,,,,,
Bruce Springsteen,Thunder Road,191,1704894486,7887,Logged In,free,56,Medinaview,14735,WA,US,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/4.0),138.236847,26.4336455,60433.0,Johnson,Carol,F,1707016326.0
Elvis Presley,Love Me Tender,250,1707846600,9190,Logged Out,free,72,North Adamborough,,MB,CA,Opera/9.28.(Windows NT 6.1; sk-SK) Presto/2.9.173 Version/12.00,-157.521757,72.5081835,,,,,
Beyoncé,Single Ladies,246,1705201504,5963,Logged Out,free,99,Naast,,,BE,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/535.31.5 (KHTML, like Gecko) Version/4.1 Safari/535.31.5",125.239607,61.742503,,,,,
Frank Sinatra,The Way You Look Tonight,211,1706129005,2896,Logged Out,free,89,East Adam,,QC,CA,Opera/9.95.(Windows 95; kw-GB) Presto/2.9.188 Version/10.00,-171.431939,61.8049625,,,,,
Prince,Kiss,212,1706203200,6991,Logged In,free,40,Albert,72238,,FR,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/4.1),118.297309,-59.524396,68832.0,Torres,Keith,F,1705014543.0
Elton John,Candle in the Wind,250,1706542849,6323,Logged Out,free,56,Cardoso,,ES,BR,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/9558-10-05 04:42:56 Firefox/3.6.3,-9.199934,3.319734,,,,,
Bob Dylan,The Times They Are A-Changin’,266,1704270583,5581,Logged Out,free,3,Ruizfort,,QC,CA,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/61.0.844.0 Safari/533.2",104.443030,-64.5548275,,,,,
Bruce Springsteen,Born to Run,282,1704155530,4867,Logged In,paid,90,Josefurt,X2L8X8,SK,CA,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_6 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/11.9t2750.0 Mobile/89J087 Safari/531.2",-95.630985,42.3341625,71480.0,Jones,Gabriela,M,1708991832.0
Elton John,Your Song,217,1707558405,397,Logged Out,free,93,West Susan,,MB,CA,Opera/8.96.(X11; Linux x86_64; ko-KR) Presto/2.9.179 Version/12.00,-89.435437,-21.6438805,,,,,
Ed Sheeran,Shape of You,264,1705677311,9425,Logged In,free,70,Almeida,77050-210-852,MA,BR,Opera/9.43.(X11; Linux x86_64; ln-CD) Presto/2.9.190 Version/12.00,5.662010,40.6469595,63396.0,Brown,Teresa,F,1708287554.0
Frank Sinatra,Fly Me to the Moon,254,1706911277,2285,Logged Out,free,51,Karenburgh,,NV,US,Opera/8.82.(X11; Linux i686; he-IL) Presto/2.9.180 Version/11.00,59.223442,-77.800652,,,,,
Michael Jackson,Smooth Criminal,269,1704685945,1630,Logged In,free,37,Cunha,48186-956-797,MA,BR,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/9424-06-15 03:15:04 Firefox/3.6.17,66.367993,68.4843805,25060.0,Yang,Lisa,M,1705493073.0
The Rolling Stones,Paint It Black,182,1707604603,3532,Logged Out,free,72,Port Pattyside,,DC,US,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_2; rv:1.9.2.20) Gecko/9587-06-18 05:34:23 Firefox/3.6.7,-65.981828,-46.894754,,,,,
Rihanna,Work,295,1707203343,6325,Logged In,free,85,Murphyport,88600,TN,US,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/63.0.811.0 Safari/536.1",148.502502,74.0260405,89949.0,Bates,Keith,M,1706769037.0
Adele,Set Fire to the Rain,199,1706493695,1972,Logged Out,free,14,Roche,,,FR,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/6996-01-13 07:56:06 Firefox/6.0,-148.359722,-64.787047,,,,,
Elton John,Your Song,217,1705412676,3277,Logged In,free,33,da Costa,03185-448-288,SC,BR,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/532.28.2 (KHTML, like Gecko) Version/4.1 Safari/532.28.2",-28.705140,-20.8267265,52019.0,Vargas,Steven,M,1704480280.0
Prince,1999,187,1708331344,2636,Logged In,paid,48,Lake Courtney,T7S4E6,NL,CA,Mozilla/5.0 (Android 2.3.6; Mobile; rv:35.0) Gecko/35.0 Firefox/35.0,-135.529020,74.3530095,24730.0,Turner,Chad,M,1709040243.0
The Beatles,Let It Be,211,1709095774,6782,Logged In,paid,89,West Joanna,01380,ID,US,"Mozilla/5.0 (Windows NT 11.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/57.0.884.0 Safari/535.1",130.286913,3.4609645,75811.0,Bailey,Marissa,F,1708115175.0
Taylor Swift,Blank Space,206,1705444414,3269,Logged In,paid,30,Siqueira Alegre,22227-439-736,AM,BR,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4; rv:1.9.4.20) Gecko/3857-03-28 10:01:36 Firefox/3.8,-78.008186,62.494333,78699.0,Mendoza,James,F,1706632437.0
Elvis Presley,Love Me Tender,250,1709031106,3764,Logged Out,free,96,Marques de Costa,,GO,BR,"Mozilla/5.0 (Linux; Android 1.0) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/23.0.870.0 Safari/533.1",87.127014,71.472248,,,,,
Adele,Skyfall,198,1704583752,8698,Logged In,paid,66,Moura,04320-091-278,AL,BR,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),92.965258,84.2654745,28719.0,Boyd,Chelsea,M,1704508319.0
Prince,Kiss,212,1704336029,8872,Logged Out,free,95,Bertin,,,FR,Mozilla/5.0 (Android 3.1; Mobile; rv:57.0) Gecko/57.0 Firefox/57.0,-83.911779,-63.072992,,,,,
Frank Sinatra,The Way You Look Tonight,211,1708299428,1548,Logged Out,free,33,North Monica,,KS,US,"Mozilla/5.0 (iPad; CPU iPad OS 17_1_1 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/24.0.819.0 Mobile/80K281 Safari/536.0",-39.899248,43.619153,,,,,
Frank Sinatra,My Way,258,1704517495,996,Logged Out,free,96,Tournai,,,BE,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_0; rv:1.9.6.20) Gecko/3054-03-27 04:07:16 Firefox/3.6.10,-15.533652,-88.5708805,,,,,
The Beatles,Let It Be,211,1708824931,5158,Logged Out,free,48,Avekapelle,,,BE,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_8 rv:3.0; oc-FR) AppleWebKit/534.36.4 (KHTML, like Gecko) Version/5.0 Safari/534.36.4",-49.593648,-67.9560225,,,,,
David Bowie,Starman,292,1706336452,8436,Logged In,paid,4,Port Terrimouth,C2H9K5,NB,CA,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/18.0.826.0 Mobile/44O772 Safari/534.2",-19.154674,36.955865,53087.0,Miller,Carol,M,1708170958.0
Whitney Houston,I Will Always Love You,243,1706176435,8468,Logged Out,free,95,Muller,,,FR,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/5.0),-129.250659,33.6111015,,,,,
Adele,Skyfall,198,1708011903,1782,Logged In,free,12,Moulin-sur-Henry,20903,,FR,Opera/8.65.(Windows 98; wal-ET) Presto/2.9.165 Version/11.00,81.399750,10.178690,76372.0,Campbell,Joanna,F,1707392314.0
Whitney Houston,How Will I Know,264,1707019557,7201,Logged Out,free,86,Durand-sur-Perez,,,FR,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/14.0.840.0 Safari/534.2",-122.545654,-38.168013,,,,,
Mariah Carey,Hero,254,1707740848,3148,Logged In,paid,23,Debraberg,R6M 4A9,PE,CA,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ps-AF) AppleWebKit/531.43.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6531.43.4",-15.777745,55.139647,44419.0,Zimmerman,Autumn,M,1707736154.0
Michael Jackson,Smooth Criminal,269,1704431363,6850,Logged Out,free,70,Hérinnes-lez-Pecq,,,BE,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/4.0),86.576770,13.419411,,,,,
Whitney Houston,Greatest Love of All,300,1708782177,787,Logged Out,free,16,North Aaronmouth,,WI,US,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_6 rv:4.0; th-TH) AppleWebKit/535.36.1 (KHTML, like Gecko) Version/5.1 Safari/535.36.1",-95.022762,20.3541605,,,,,
The Rolling Stones,(I Can’t Get No) Satisfaction,255,1708338281,1302,Logged Out,free,68,Stevenmouth,,ND,US,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/30.0.890.0 Safari/531.1",-103.425227,-21.6120325,,,,,
Michael Jackson,Smooth Criminal,269,1708519329,9853,Logged In,free,5,Saint Noémi,68417,,FR,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/4.0),173.269121,-36.4757725,10652.0,Robertson,Jonathan,F,1705436686.0
Beyoncé,Single Ladies,246,1704714993,1305,Logged Out,free,69,Cavalcante,,PE,BR,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/4.1),-118.493566,-16.587168,,,,,
Ed Sheeran,Castle on the Hill,251,1705963665,605,Logged In,paid,5,Villerot,9247,,BE,Opera/9.93.(X11; Linux x86_64; mt-MT) Presto/2.9.176 Version/10.00,77.321514,53.5195035,48219.0,Stewart,James,M,1706626265.0
Taylor Swift,Cardigan,294,1706200903,1988,Logged Out,free,19,Leefort,,AB,CA,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/21.0.853.0 Safari/533.0",-98.259720,-84.7369035,,,,,
Pink Floyd,Time,232,1707501685,8726,Logged In,paid,66,Campos,38778-712-699,AL,BR,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_0; rv:1.9.6.20) Gecko/8285-12-01 21:06:55 Firefox/3.6.17,-35.619905,7.1492875,6124.0,Davis,David,F,1706250936.0
Frank Sinatra,Fly Me to the Moon,254,1709031768,3435,Logged In,free,52,Laplaigne,6202,,BE,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/33.0.878.0 Safari/536.1",-11.647634,56.865193,34220.0,Buck,Danielle,F,1708097294.0
Beyoncé,Formation,228,1705019091,2780,Logged Out,free,17,Bonneau,,,FR,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/3066-07-06 02:26:25 Firefox/3.8,-92.259657,88.647964,,,,,
Taylor Swift,Bad Blood,235,1707732517,3335,Logged In,paid,63,North Debrabury,60611,ID,US,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/3.1),110.133284,28.387519,23119.0,Atkinson,Jonathan,M,1706217757.0
Frank Sinatra,Strangers in the Night,259,1704453681,461,Logged Out,free,20,Roselies,,,BE,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/57.0.855.0 Mobile/48O425 Safari/534.1",44.077371,43.6147275,,,,,
David Bowie,Let’s Dance,219,1707727868,9369,Logged Out,free,7,Cirino do Norte,,MT,BR,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/16.0.898.0 Safari/536.2",-63.161218,-46.6837915,,,,,
Elton John,Saturday Night’s Alright for Fighting,188,1706009787,2021,Logged Out,free,47,Mallet,,,FR,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/531.14.1 (KHTML, like Gecko) Version/5.0.2 Safari/531.14.1",-49.198511,-11.1890945,,,,,
Rihanna,Stay,260,1705501720,6740,Logged Out,free,69,Vieira de Minas,,AC,BR,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_6) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/39.0.837.0 Safari/533.2",49.776975,-38.177228,,,,,
Bob Dylan,The Times They Are A-Changin’,266,1704321079,7585,Logged Out,free,65,ImbertVille,,,FR,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/531.8.4 (KHTML, like Gecko) Version/4.0.3 Safari/531.8.4",89.977316,-9.663587,,,,,
Taylor Swift,Bad Blood,235,1707904128,4342,Logged In,paid,54,Castro,45184148-342,MA,BR,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/3.1),-150.679437,-24.2578935,84436.0,Nguyen,Tammy,F,1705591845.0
Adele,Rolling in the Deep,194,1708789518,4842,Logged Out,free,100,Port Markview,,NT,CA,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/7875-05-07 09:23:24 Firefox/3.6.13,-14.091012,-52.4675985,,,,,
Pink Floyd,Time,232,1705912271,2585,Logged In,free,57,Pereira das Pedras,14550814-447,AC,BR,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/531.24.6 (KHTML, like Gecko) Version/5.0.2 Safari/531.24.6",-150.283217,-86.199760,65101.0,Finley,Dawn,M,1708551313.0
Bob Dylan,The Times They Are A-Changin’,266,1708913753,7534,Logged Out,free,55,Hamon,,,FR,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.1),-16.360383,-58.3313025,,,,,
Madonna,Like a Virgin,248,1709020037,7083,Logged In,paid,57,Sint-Antelinks,3454,,BE,"Mozilla/5.0 (Linux; Android 4.4) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/58.0.805.0 Safari/531.0",-77.223176,19.8172495,3607.0,York,Jennifer,M,1706764757.0
Frank Sinatra,The Way You Look Tonight,211,1706127002,1680,Logged In,free,87,Kaitlynfurt,56084,MS,US,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_8_2 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/61.0.862.0 Mobile/50O698 Safari/536.1",-160.558908,63.3010415,16910.0,Dixon,Kimberly,F,1705405033.0
Whitney Houston,I Will Always Love You,243,1704260019,4539,Logged In,paid,32,Saint Alexandrie-les-Bains,58219,,FR,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/5.1),175.433840,-69.1881725,96151.0,Schwartz,Kenneth,M,1704258284.0
Bob Dylan,Mr. Tambourine Man,209,1708684941,3394,Logged In,free,67,Ribeiro da Mata,96000-969-818,RN,BR,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/5.0),14.368495,-75.124260,98474.0,Boyer,Jennifer,F,1706443177.0
Frank Sinatra,Fly Me to the Moon,254,1708865689,4580,Logged In,paid,47,Carlier-sur-Moreau,43400,,FR,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_3) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/20.0.830.0 Safari/533.2",-19.716300,75.8824155,35842.0,Webb,Amanda,M,1706749133.0
Madonna,Like a Virgin,248,1708610490,2188,Logged Out,free,89,New Daniel,,WY,US,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/4.1),-19.757545,77.9174225,,,,,
Taylor Swift,Bad Blood,235,1705114618,6653,Logged In,free,50,Alvinberg,T6M 4V4,NL,CA,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/19.0.810.0 Safari/536.1",52.491195,-89.6043965,98551.0,Taylor,Ruben,F,1706690802.0
Bruce Springsteen,Born to Run,282,1705711182,944,Logged Out,free,44,Menardboeuf,,,FR,Opera/9.85.(Windows NT 6.1; szl-PL) Presto/2.9.187 Version/11.00,178.684990,41.319312,,,,,
Led Zeppelin,Stairway to Heaven,183,1707858239,795,Logged In,paid,87,Morrowstad,17515,ME,US,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/15.0.829.0 Safari/534.2",93.504970,-55.4298385,35611.0,Castro,Emma,F,1707167541.0
Beyoncé,Crazy in Love,263,1708875733,174,Logged In,paid,73,Freitas,69427926-668,PE,BR,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; ve-ZA) AppleWebKit/534.15.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6534.15.7",-91.567946,-64.6561795,51689.0,Davis,Susan,M,1708410796.0
Whitney Houston,I Will Always Love You,243,1707793844,6952,Logged Out,free,88,Lake Henry,,PA,US,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; is-IS) AppleWebKit/534.26.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6534.26.1",13.392862,-36.3795545,,,,,
Michael Jackson,Man in the Mirror,190,1705617052,6295,Logged In,paid,73,Roosbeek,4736,,BE,Mozilla/5.0 (Windows NT 5.1; ik-CA; rv:1.9.2.20) Gecko/6489-01-17 03:44:04 Firefox/4.0,56.230598,58.4421595,43448.0,Cordova,William,M,1705727613.0
Bob Dylan,Like a Rolling Stone,230,1704550298,5997,Logged In,free,12,Maarke-Kerkem,7279,,BE,Mozilla/5.0 (Android 2.3.1; Mobile; rv:56.0) Gecko/56.0 Firefox/56.0,-60.558317,36.5929105,82218.0,Moore,Charles,M,1705591021.0
Ed Sheeran,Photograph,191,1706403874,1202,Logged Out,free,54,Carolstad,,VI,US,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/5.1),159.494053,57.791686,,,,,
Pink Floyd,Money,221,1708459461,1416,Logged In,paid,65,Opprebais,2938,,BE,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/4.0),-15.966385,-71.368767,36292.0,Martinez,Colin,F,1705370997.0
Madonna,Like a Virgin,248,1708095299,4775,Logged Out,free,88,Marie-la-Forêt,,,FR,Mozilla/5.0 (Windows 98; tcy-IN; rv:1.9.1.20) Gecko/7368-03-11 01:05:50 Firefox/5.0,-114.664364,42.176549,,,,,
Michael Jackson,Smooth Criminal,269,1707419505,3453,Logged In,free,68,Fogaça,86268120-433,CE,BR,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/4.0),-114.910553,77.886930,96753.0,Wilkerson,Dustin,F,1705780883.0
The Rolling Stones,Sympathy for the Devil,203,1705308773,7583,Logged Out,free,17,Toernich,,,BE,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; nso-ZA) AppleWebKit/534.31.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6534.31.6",-120.304813,-47.8211505,,,,,
Adele,Skyfall,198,1706014189,1385,Logged In,paid,99,Ellikom,6190,,BE,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/12.3b2983.0 Mobile/68Y471 Safari/531.1",-2.293353,-79.9761285,73081.0,Evans,Dennis,F,1708785706.0
